Estatus,Area,edad_meses,antiguedad del caso,MUNICPIO_C_I,GENERO,Abogado
adopcion,mediana,41.67984827273821,4.73488025385537,tultitlan,M,paola
adopcion,mediana,9.841263738417764,5.069708143953362,toluca,M,paola
adopcion,mediana,51.59061624571343,4.81828990596858,toluca,H,paola
adopcion,mediana,47.98115974901347,4.616793087460331,toluca,M,paola
adopcion,mediana,14.9002858387713,2.069705420576844,toluca,M,paola
adopcion,mediana,12.64173167626609,5.14800576032576,toluca,M,paola
adopcion,mediana,42.12674737615384,4.993936131685129,zumpango,M,paola
adopcion,mediana,83.5452154415945,4.388527594884409,toluca,M,paola
adopcion,mediana,78.75686783716499,4.373402981546434,toluca,M,paola
adopcion,mediana,87.52121595100422,4.570727352311288,toluca,M,paola
adopcion,mediana,44.68717305442041,5.694580571888276,toluca,M,paola
adopcion,mediana,64.88136432003229,3.688814833632434,toluca,M,paola
adopcion,mediana,62.70269877548297,4.734173599215175,toluca,M,paola
adopcion,mediana,80.16407223928239,3.868851979980952,toluca,M,paola
adopcion,mediana,88.8118639602715,5.03870749261233,toluca,M,paola
adopcion,mediana,64.06836284909953,4.681328281455493,toluca,M,paola
adopcion,mediana,17.0007351571985,1.05596356195108,toluca,M,paola
adopcion,mediana,15.74480690630828,4.134924432909979,toluca,M,paola
adopcion,mediana,61.78811110352543,4.542438800960926,toluca,M,paola
adopcion,mediana,44.45615801319354,5.665863129786804,toluca,H,paola
adopcion,mediana,28.1883353086206,4.928052498762931,toluca,M,paola
adopcion,mediana,41.90440316445891,5.390706313007325,zumpango,M,paola
adopcion,mediana,3.884486551000494,2.930112541102684,toluca,M,paola
adopcion,mediana,34.35412049217113,4.820910165303564,naucalpan de juarez,M,paola
adopcion,mediana,44.63033660619237,5.579753473021176,toluca,H,paola
adopcion,mediana,109.3085682366635,4.843045725363077,tultitlan,M,paola
adopcion,mediana,51.3633027176832,4.381807660543582,toluca,M,paola
adopcion,mediana,51.32571900503777,4.62786586080037,toluca,H,paola
adopcion,mediana,8.673039077171083,5.881613163431349,toluca,M,paola
adopcion,mediana,47.91974985988101,4.488258736399124,toluca,M,paola
adopcion,mediana,17.23990685042328,0.8903168312260821,toluca,M,paola
adopcion,mediana,112.6189638546679,2.641856693956217,tultitlan,M,paola
adopcion,mediana,38.36793133129303,4.957149904035204,atlacomulco,M,paola
adopcion,mediana,64.10233535837641,3.617181280725356,toluca,M,paola
adopcion,mediana,80.78115785040244,3.975232925493013,toluca,M,paola
adopcion,mediana,9.767830394460484,4.526456516555321,toluca,M,paola
adopcion,mediana,81.50276669204462,3.526150758209578,toluca,M,paola
adopcion,mediana,50.88004773912576,4.407331266568037,toluca,H,paola
adopcion,mediana,0.4684722578555853,2.150789053083044,toluca,M,paola
adopcion,mediana,5.543085187905427,3.336119259584744,toluca,M,paola
adopcion,mediana,49.05604037558688,3.317268254617479,toluca,M,paola
adopcion,mediana,61.70030711311028,4.291110064433387,toluca,M,paola
adopcion,mediana,70.97602809927719,4.501806410751253,toluca,M,paola
adopcion,mediana,51.79977249270227,4.697127462374103,toluca,M,paola
adopcion,mediana,62.31355632553673,4.650097222014368,toluca,M,paola
adopcion,mediana,42.52512747923367,5.166549268214071,toluca,H,paola
adopcion,mediana,83.06796542692017,4.358569567904008,toluca,M,paola
adopcion,mediana,29.23920891288266,4.814714292669817,toluca,M,paola
adopcion,mediana,39.65657058482167,4.755575600620324,naucalpan de juarez,M,paola
adopcion,mediana,42.35516498905362,4.819458036579647,tultitlan,M,paola
adopcion,mediana,42.32914461252701,5.184740491227479,zumpango,M,paola
adopcion,mediana,51.46477358898728,4.362445381707551,toluca,H,paola
adopcion,mediana,62.5755495940255,4.611097532959256,toluca,M,paola
adopcion,mediana,62.37261325251102,4.465477143458576,toluca,M,paola
adopcion,mediana,95.40466439974794,5.321859143602027,toluca,M,paola
adopcion,mediana,7.642373010038622,5.264428327485467,toluca,M,paola
adopcion,mediana,8.73997193756242,5.449085357828811,toluca,M,paola
adopcion,mediana,111.7825922411215,2.37421371229377,tultitlan,M,paola
adopcion,mediana,51.64863382165581,4.931958396576498,toluca,M,paola
adopcion,mediana,41.38699113377758,4.689980131528287,tultitlan,M,paola
adopcion,mediana,42.0369519647849,5.00816992930364,zumpango,M,paola
adopcion,mediana,62.1461351339034,2.932768669244746,toluca,M,paola
adopcion,mediana,61.51104177348786,4.137167222782888,toluca,M,paola
adopcion,mediana,37.60745717506109,4.887491549248461,atlacomulco,M,paola
adopcion,mediana,39.09134984439806,5.049174104798746,tultitlan,M,paola
adopcion,mediana,82.99634917330921,4.642156013257566,toluca,M,paola
adopcion,mediana,87.42015352690296,4.304391835290165,toluca,M,paola
adopcion,mediana,0.3626558458860238,1.491092375498673,toluca,M,paola
adopcion,mediana,42.76178410176051,6.340311054270153,toluca,M,paola
adopcion,mediana,4.247175240804386,2.60748991814006,toluca,M,paola
adopcion,mediana,61.69500943280764,4.479224594237827,toluca,M,paola
adopcion,mediana,52.12696444916521,4.99263443425043,toluca,H,paola
adopcion,mediana,50.19728652711427,3.864541435041209,toluca,H,paola
adopcion,mediana,47.76160642674767,5.280801466173021,toluca,H,paola
adopcion,mediana,42.49209601450141,6.365166935830997,zumpango,H,paola
adopcion,mediana,49.10021679499033,5.123176074369153,toluca,M,paola
adopcion,mediana,48.00402479406845,4.104490798610865,toluca,H,paola
adopcion,mediana,29.60225341577528,4.808496205349942,naucalpan de juarez,M,paola
adopcion,mediana,37.33060605734386,4.884095719980036,atlacomulco,M,paola
adopcion,mediana,6.338080916890019,6.46110041328499,toluca,M,paola
adopcion,mediana,11.335892648486,4.785571759597045,toluca,M,paola
adopcion,mediana,32.53800079572621,4.829192324275598,naucalpan de juarez,M,paola
adopcion,mediana,41.77136511609355,5.174213141651133,zumpango,M,paola
adopcion,mediana,47.83011778059407,4.658397610687722,toluca,M,paola
adopcion,mediana,79.37836099690828,4.405778787953767,toluca,M,paola
adopcion,mediana,57.12841734574408,4.398066711926125,toluca,M,paola
adopcion,mediana,42.44456356536515,6.00304714414286,tultitlan,M,paola
adopcion,mediana,38.88799546254086,4.993813762726711,tultitlan,M,paola
adopcion,mediana,48.93871151585605,5.212487552606798,toluca,M,paola
adopcion,mediana,48.96048889373677,5.079782503702109,toluca,M,paola
adopcion,mediana,145.5787637962534,1.250923622195807,san mateo atenco,M,paola
adopcion,mediana,42.32638483492315,5.44241888448724,zumpango,M,paola
adopcion,mediana,149.4866529774127,1.048596851471595,san mateo atenco,M,paola
adopcion,mediana,42.67165358342027,6.235941307473816,toluca,M,paola
adopcion,mediana,50.10284888145874,3.819303814024848,toluca,H,paola
adopcion,mediana,146.1006658007338,1.223902705709714,san mateo atenco,M,paola
adopcion,mediana,1.743061889528685,5.730706759021693,toluca,M,paola
adopcion,mediana,47.71790958927307,4.547086802418383,toluca,M,paola
adopcion,mediana,71.37686734628683,4.500292237100976,toluca,M,paola
adopcion,mediana,42.62295579369231,4.938002683744853,toluca,H,paola
adopcion,mediana,0.626025935405339,1.095341770259722,toluca,M,paola
adopcion,mediana,62.49637252010585,4.274608491017926,toluca,M,paola
adopcion,mediana,48.98514853027977,3.532000182679785,toluca,H,paola
adopcion,mediana,49.55609206537566,3.407342827096375,toluca,M,paola
adopcion,mediana,1.716038897802454,5.621488834128179,toluca,M,paola
adopcion,mediana,38.21681826608973,4.828760626884922,tultitlan,M,paola
adopcion,mediana,39.89238254518439,4.822126466460095,naucalpan de juarez,M,paola
adopcion,mediana,8.677468518850102,5.672392435688649,toluca,M,paola
adopcion,mediana,149.4866529774127,1.048596851471595,san mateo atenco,M,paola
adopcion,mediana,0.5965442548169136,1.077986680077356,atizapan de zaragosa,M,paola
adopcion,mediana,51.27445685566844,4.55468174446519,toluca,H,paola
adopcion,mediana,9.802718871414744,4.665114829116606,toluca,M,paola
adopcion,mediana,38.09254007384403,4.946879918203724,atlacomulco,M,paola
adopcion,mediana,7.422446928677837,5.188501466063291,toluca,M,paola
adopcion,mediana,49.00237903326185,5.092791807595074,toluca,M,paola
adopcion,mediana,40.53517510917404,5.237245195113417,tultitlan,M,paola
adopcion,mediana,56.54432416456726,5.471085461736862,toluca,H,paola
adopcion,mediana,50.09063681544788,3.888678614901997,toluca,H,paola
adopcion,mediana,67.76394532121438,4.792425654591372,toluca,M,paola
adopcion,mediana,4.502663579681538,3.102525746727386,toluca,M,paola
adopcion,mediana,82.85812049232752,4.659140348144732,toluca,M,paola
adopcion,mediana,52.48649091612522,5.277824586738653,toluca,H,paola
adopcion,mediana,49.73715528879823,4.747135808869535,toluca,H,paola
adopcion,mediana,83.66742554428737,3.496008362179255,toluca,M,paola
adopcion,mediana,64.31047178500485,3.62290471291627,toluca,M,paola
adopcion,mediana,30.77426491251815,4.787399739459868,naucalpan de juarez,M,paola
adopcion,mediana,56.32417702238144,5.675394908430753,toluca,H,paola
adopcion,mediana,38.60359757676452,4.615853884872676,tultitlan,M,paola
adopcion,mediana,112.1463276892714,2.515412570547196,tultitlan,M,paola
adopcion,mediana,40.26536585500096,5.202100138542328,tultitlan,M,paola
adopcion,mediana,58.56170722404004,3.068930051962056,toluca,M,paola
adopcion,mediana,47.56234226992544,4.690953240492281,toluca,H,paola
adopcion,mediana,49.17628305970977,3.227290735886061,toluca,M,paola
adopcion,mediana,82.62489170407278,4.905611813000974,toluca,M,paola
adopcion,mediana,62.30257664573347,4.481897887275403,toluca,M,paola
adopcion,mediana,51.15411091402501,4.312708641704979,capulhuac,M,paola
adopcion,mediana,29.48509702143395,4.810563295957854,naucalpan de juarez,M,paola
adopcion,mediana,69.35523145391106,3.90565935563391,toluca,M,paola
adopcion,mediana,47.67085813305644,5.300609884031728,toluca,H,paola
adopcion,mediana,47.60151014863748,5.301003468881818,toluca,H,paola
adopcion,mediana,42.16959828296854,5.43182398166393,zumpango,H,paola
adopcion,mediana,47.91105404223291,4.515712950498127,toluca,H,paola
adopcion,mediana,29.45184706442171,4.810910904084488,naucalpan de juarez,M,paola
adopcion,mediana,52.11732770490505,4.536644938985769,toluca,H,paola
adopcion,mediana,60.57204148417308,3.405918876449693,toluca,M,paola
adopcion,mediana,51.76087290024461,4.680921409664435,toluca,M,paola
adopcion,mediana,38.59935809269047,4.601511702717652,tultitlan,M,paola
adopcion,mediana,38.55660626569306,4.642795569886983,tultitlan,M,paola
adopcion,mediana,42.49949888395959,4.629056558469823,toluca,M,paola
adopcion,mediana,62.56665428374044,3.01585345604757,toluca,M,paola
adopcion,mediana,47.71287440436766,4.322358437162475,toluca,H,paola
adopcion,mediana,87.22411266602928,4.04486059385523,toluca,M,paola
adopcion,mediana,70.15502825948518,4.563198990844029,toluca,M,paola
adopcion,mediana,39.62058431028188,5.118111603995589,tultitlan,M,paola
adopcion,mediana,78.6890461725361,4.390532299407832,toluca,M,paola
adopcion,mediana,1.937223913671184,6.564903225292611,toluca,M,paola
adopcion,mediana,148.7539529042825,1.117793603515113,san mateo atenco,M,paola
adopcion,mediana,64.68428495667234,3.373815207214422,toluca,M,paola
adopcion,mediana,51.29218691760569,4.54117731911749,toluca,H,paola
adopcion,mediana,14.12690954357235,2.68159308848459,toluca,M,paola
adopcion,mediana,58.17985315841562,4.11388404260062,toluca,M,paola
adopcion,mediana,81.77713482267276,4.275363826475743,toluca,M,paola
adopcion,mediana,52.12846482398151,5.170701622103993,toluca,M,paola
adopcion,mediana,43.09217820338441,6.685773373292195,toluca,M,paola
canalizado colocar lugar,casvh,131.8622081114774,10.04681012921378,toluca,M,ara
canalizado colocar lugar,ninos grandes,157.316183690539,1.149901651101799,toluca,H,francisco
canalizado colocar lugar,casvh,132.0539046381074,9.887714840851222,toluca,M,ara
canalizado colocar lugar,ninos grandes,129.9331247826876,7.010136310467317,tlanepantla de baz,H,francisco
canalizado colocar lugar,casvh,152.0999579715668,8.886413612819656,ecatepec de morelos,M,ara
canalizado colocar lugar,intermedias,113.9761750503797,4.95034851053871,toluca,M,david
canalizado colocar lugar,casvh,132.3891132487328,9.847557445714914,toluca,M,ara
canalizado colocar lugar,intermedias,84.8183835356229,5.429003453014115,toluca,M,david
canalizado colocar lugar,ninos grandes,128.0093880537562,8.92154139370048,tlanepantla de baz,H,francisco
canalizado colocar lugar,villa juvenil,195.8715487936621,4.205308997709668,toluca,H,francisco
canalizado colocar lugar,casvh,152.0619407425867,8.358386640651226,ecatepec de morelos,M,ara
canalizado colocar lugar,ninos grandes,161.4935568818402,0.9911019849418207,chicoloapan,H,francisco
canalizado colocar lugar,intermedias,121.6057224279876,4.138364604411251,toluca,M,david
canalizado colocar lugar,ninos grandes,170.2118097712756,4.276091907585335,nezahualcoyotl,H,francisco
canalizado colocar lugar,intermedios,111.6133037075717,4.658149821841648,ocoyoacac,H,david
canalizado colocar lugar,ninos grandes,194.7627389778207,4.867714655033713,toluca,H,francisco
canalizado colocar lugar,intermedias,95.32466748068691,4.904871473624043,naucalpan de juarez,M,david
canalizado colocar lugar,casvh,138.1459280379471,6.568428996003675,toluca,M,david
canalizado colocar lugar,casvh,183.432940410923,3.282141882738653,toluca,H,ara
canalizado colocar lugar,casvh,151.5985731570622,5.819239188322372,tlalmanalco,M,ara
canalizado colocar lugar,intermedias,120.5642426906051,3.796305168822591,toluca,M,david
canalizado colocar lugar,casvh,131.7183042525732,8.62756829516886,toluca,M,ara
canalizado colocar lugar,intermedias,140.6817367799289,3.33680480871683,toluca,M,david
canalizado colocar lugar,villa juvenil,207.8785608223662,3.156638946780356,chicoloapan,H,francisco
canalizado colocar lugar,villa juvenil,209.6152289811259,2.354586625599082,toluca,H,francisco
canalizado colocar lugar,ninos grandes,173.5460911499829,3.420472629056804,chalco solidaridad,H,francisco
canalizado colocar lugar,ninos grandes,154.8681864144544,4.044053365019325,toluca,H,francisco
canalizado colocar lugar,ninos grandes,173.5919432438807,2.815942984127575,naucalpan de juarez,H,francisco
canalizado colocar lugar,intermedias,72.50355992482282,18.76705790776841,toluca,M,david
canalizado colocar lugar,ninas grandes,213.8751288776763,4.261176529925126,toluca,M,ariana
canalizado colocar lugar,intermedios,106.1679445627039,6.796657397915673,ocoyoacac,H,david
canalizado colocar lugar,ninos grandes,151.9063917666142,4.795955000906099,ecatepec de morelos,H,francisco
canalizado colocar lugar,casvh,131.1414787797837,9.930605581168962,toluca,M,ara
canalizado colocar lugar,ninos grandes,157.6055509355801,1.259313117604737,toluca,H,francisco
canalizado colocar lugar,villa juvenil,209.2412468161998,2.380815120562953,toluca,H,francisco
canalizado colocar lugar,villa juvenil,183.2432675982254,3.522961221654733,toluca,H,francisco
canalizado colocar lugar,casvh,151.2152551268246,5.599963851532725,tlalmanalco,M,ara
canalizado colocar lugar,ninos grandes,165.7228879537603,0.9911019849418207,toluca,H,francisco
canalizado colocar lugar,intermedias,114.9758170345413,5.558655781498992,toluca,M,david
canalizado colocar lugar,intermedias,99.2839356980745,5.83995230612785,naucalpan de juarez,M,david
canalizado colocar lugar,intermedias,83.67773378729608,7.516996230139434,toluca,M,david
canalizado colocar lugar,ninos grandes,157.9455502248829,1.089379773249137,toluca,H,francisco
canalizado colocar lugar,ninos grandes,172.1914328961108,3.729310328216187,chalco solidaridad,H,francisco
canalizado colocar lugar,casvh,115.8754254919264,5.950492903078477,cuautitlan izcalli,M,ara
canalizado colocar lugar,ninos grandes,171.3915015142501,4.353075462956697,chalco solidaridad,H,francisco
canalizado colocar lugar,intermedias,130.6968935403666,6.006664939310793,toluca,M,david
canalizado colocar lugar,intermedias,119.5808101511053,3.794661190965092,toluca,M,david
canalizado colocar lugar,intermedias,119.8891936442298,3.870289846132186,toluca,M,david
canalizado colocar lugar,intermedios,107.8649662282092,5.980290582369964,ocoyoacac,H,david
canalizado colocar lugar,intermedias,98.8880311038667,6.059380808433006,naucalpan de juarez,M,david
